altitud,dir,fecha,horaHrMax,horaHrMin,horaracha,horatmax,horatmin,hrMax,hrMedia,hrMin,indicativo,nombre,prec,provincia,racha,tmax,tmed,tmin,velmedia
32.0,10.0,2024-11-27,00:30,21:40,21:50,12:14,01:30,99.0,86.0,77.0,6001.0,TARIFA,0.0,CADIZ,14.7,19.6,17.0,14.5,6.7
32.0,9.0,2024-11-28,Varias,10:00,08:30,11:14,Varias,91.0,83.0,75.0,6001.0,TARIFA,0.0,CADIZ,15.0,19.8,18.7,17.6,8.6
32.0,9.0,2024-11-29,Varias,10:00,06:10,10:12,02:51,92.0,89.0,83.0,6001.0,TARIFA,0.0,CADIZ,15.3,19.3,18.3,17.3,8.1
32.0,10.0,2024-11-30,Varias,18:20,22:40,12:22,07:32,93.0,70.0,52.0,6001.0,TARIFA,0.0,CADIZ,11.4,22.0,18.6,15.3,2.5
32.0,9.0,2024-12-01,02:50,12:20,16:20,12:52,03:29,95.0,87.0,81.0,6001.0,TARIFA,0.0,CADIZ,17.2,18.8,17.4,16.1,8.9
32.0,8.0,2024-12-02,17:40,21:40,01:00,11:53,23:56,92.0,86.0,68.0,6001.0,TARIFA,0.0,CADIZ,15.8,20.0,17.4,14.8,5.6
32.0,24.0,2024-12-03,07:30,17:00,14:20,13:04,00:36,95.0,88.0,77.0,6001.0,TARIFA,0.0,CADIZ,8.6,20.0,17.2,14.4,3.1
32.0,28.0,2024-12-04,23:59,11:20,15:20,16:15,23:58,92.0,86.0,79.0,6001.0,TARIFA,0.0,CADIZ,11.1,17.7,14.6,11.6,4.2
32.0,99.0,2024-12-05,08:30,Varias,Varias,12:15,Varias,98.0,86.0,76.0,6001.0,TARIFA,0.0,CADIZ,6.4,19.0,14.8,10.6,2.8
32.0,25.0,2024-12-06,06:00,10:50,14:00,13:52,Varias,100.0,90.0,78.0,6001.0,TARIFA,0.0,CADIZ,5.6,19.1,15.0,10.8,2.2
32.0,28.0,2024-12-07,00:00,23:59,16:30,08:07,04:41,93.0,87.0,77.0,6001.0,TARIFA,0.0,CADIZ,10.0,17.0,15.2,13.5,4.7
32.0,28.0,2024-12-08,04:30,20:20,03:00,00:07,23:56,92.0,68.0,55.0,6001.0,TARIFA,0.0,CADIZ,11.4,16.0,11.9,7.8,3.3
32.0,28.0,2024-12-09,05:00,14:40,15:20,13:53,08:01,95.0,60.0,39.0,6001.0,TARIFA,0.0,CADIZ,9.7,14.8,10.1,5.4,2.5
32.0,18.0,2024-12-10,07:20,14:50,04:50,13:24,01:37,92.0,76.0,47.0,6001.0,TARIFA,0.0,CADIZ,6.4,14.4,9.9,5.4,2.2
32.0,7.0,2024-12-11,02:40,13:10,22:40,14:12,02:39,93.0,68.0,44.0,6001.0,TARIFA,0.4,CADIZ,8.9,14.8,10.4,6.1,2.8
32.0,17.0,2024-12-12,09:40,16:10,11:00,15:23,00:50,95.0,76.0,65.0,6001.0,TARIFA,10.8,CADIZ,10.3,16.0,13.6,11.1,3.1
32.0,29.0,2024-12-13,07:40,14:10,12:10,11:17,06:44,99.0,90.0,67.0,6001.0,TARIFA,0.4,CADIZ,9.7,17.2,13.2,9.2,2.5
32.0,8.0,2024-12-14,19:30,14:10,11:50,13:04,02:52,89.0,83.0,76.0,6001.0,TARIFA,0.0,CADIZ,11.9,17.1,15.2,13.4,5.8
32.0,9.0,2024-12-15,Varias,23:30,23:40,15:04,Varias,89.0,83.0,67.0,6001.0,TARIFA,0.0,CADIZ,19.4,17.2,16.0,14.7,8.3
32.0,10.0,2024-12-16,02:00,13:10,Varias,12:13,21:27,76.0,69.0,61.0,6001.0,TARIFA,0.0,CADIZ,24.7,17.0,16.2,15.4,15.8
32.0,10.0,2024-12-17,Varias,Varias,07:00,11:01,17:31,88.0,79.0,74.0,6001.0,TARIFA,0.0,CADIZ,18.6,17.2,15.9,14.6,8.3
32.0,8.0,2024-12-18,22:30,11:10,01:40,13:06,21:48,92.0,85.0,78.0,6001.0,TARIFA,0.0,CADIZ,10.3,17.6,15.6,13.6,4.2
32.0,23.0,2024-12-19,16:40,04:20,17:00,Varias,01:09,98.0,91.0,67.0,6001.0,TARIFA,2.2,CADIZ,14.4,18.3,16.2,14.1,4.7
32.0,99.0,2024-12-20,Varias,15:30,Varias,00:02,23:17,96.0,84.0,78.0,6001.0,TARIFA,2.0,CADIZ,8.3,15.9,12.8,9.6,3.6
32.0,8.0,2024-12-21,03:40,22:50,23:50,12:13,00:50,100.0,80.0,71.0,6001.0,TARIFA,0.2,CADIZ,16.7,17.0,13.4,9.7,6.9
32.0,10.0,2024-12-22,22:40,02:40,09:00,12:13,23:23,93.0,77.0,69.0,6001.0,TARIFA,0.0,CADIZ,17.5,16.4,13.1,9.8,6.1
32.0,8.0,2024-12-23,19:10,15:20,23:59,15:37,07:21,90.0,77.0,63.0,6001.0,TARIFA,0.0,CADIZ,12.5,17.5,14.0,10.4,3.3
32.0,8.0,2024-12-24,00:40,09:10,03:00,12:29,17:45,87.0,70.0,63.0,6001.0,TARIFA,0.0,CADIZ,17.2,17.3,16.2,15.2,9.2
32.0,9.0,2024-12-25,23:30,00:10,23:00,11:33,05:30,88.0,82.0,73.0,6001.0,TARIFA,0.0,CADIZ,21.4,16.8,15.6,14.3,8.9
32.0,9.0,2024-12-26,04:30,23:50,11:40,11:14,23:31,88.0,81.0,72.0,6001.0,TARIFA,0.0,CADIZ,22.8,17.7,16.6,15.5,13.3
32.0,10.0,2024-12-27,00:30,12:10,20:30,12:04,16:41,77.0,67.0,63.0,6001.0,TARIFA,0.0,CADIZ,22.2,16.9,16.0,15.1,12.8
32.0,10.0,2024-12-28,16:20,10:10,00:10,11:19,16:25,89.0,75.0,60.0,6001.0,TARIFA,0.4,CADIZ,21.1,16.5,15.4,14.2,11.1
32.0,9.0,2024-12-29,Varias,03:00,23:00,12:28,07:58,80.0,75.0,66.0,6001.0,TARIFA,0.0,CADIZ,15.8,16.6,15.5,14.4,8.6
32.0,10.0,2024-12-30,08:00,12:50,00:10,12:40,08:08,88.0,76.0,67.0,6001.0,TARIFA,0.4,CADIZ,14.2,16.5,14.4,12.2,6.9
32.0,9.0,2024-12-31,04:30,21:20,21:20,14:36,09:56,84.0,75.0,63.0,6001.0,TARIFA,0.4,CADIZ,13.3,15.9,14.0,12.1,4.4
32.0,27.0,2023-08-01,Varias,Varias,16:10,12:00,05:41,95.0,84.0,75.0,6001.0,TARIFA,0.0,CADIZ,11.1,23.8,21.7,19.6,5.6
32.0,26.0,2023-08-02,00:40,15:20,15:30,12:45,02:47,94.0,86.0,74.0,6001.0,TARIFA,0.0,CADIZ,10.8,24.0,22.2,20.3,5.0
32.0,29.0,2023-08-03,05:40,16:10,12:00,12:56,05:11,94.0,81.0,70.0,6001.0,TARIFA,0.0,CADIZ,11.9,23.4,21.8,20.3,5.8
32.0,7.0,2023-08-04,21:40,13:50,23:30,16:01,05:46,90.0,81.0,65.0,6001.0,TARIFA,0.0,CADIZ,18.3,29.4,24.6,19.8,5.6
32.0,8.0,2023-08-05,Varias,11:30,12:50,13:26,19:40,92.0,79.0,67.0,6001.0,TARIFA,0.0,CADIZ,22.2,26.5,24.8,23.2,12.8
32.0,8.0,2023-08-06,02:20,07:40,09:00,Varias,02:05,85.0,71.0,54.0,6001.0,TARIFA,0.0,CADIZ,20.3,27.5,25.3,23.1,12.5
32.0,8.0,2023-08-07,Varias,00:00,15:30,12:25,05:34,89.0,79.0,67.0,6001.0,TARIFA,0.0,CADIZ,23.1,28.1,25.2,22.4,13.6
32.0,7.0,2023-08-08,22:20,12:00,07:20,11:59,04:18,90.0,82.0,74.0,6001.0,TARIFA,0.0,CADIZ,20.8,27.3,25.6,24.0,12.8
32.0,9.0,2023-08-09,03:50,12:50,09:10,12:40,03:46,92.0,80.0,74.0,6001.0,TARIFA,0.0,CADIZ,17.2,27.5,25.2,22.8,9.2
32.0,29.0,2023-08-10,03:00,15:40,12:10,15:03,02:55,93.0,78.0,73.0,6001.0,TARIFA,0.0,CADIZ,7.2,26.8,24.2,21.6,3.1
32.0,9.0,2023-08-11,Varias,11:10,14:00,13:39,05:24,99.0,83.0,64.0,6001.0,TARIFA,0.0,CADIZ,14.4,29.8,25.7,21.6,6.1
32.0,10.0,2023-08-12,00:00,16:00,08:40,16:01,00:01,99.0,74.0,47.0,6001.0,TARIFA,0.0,CADIZ,14.2,29.9,26.4,22.9,6.4
32.0,10.0,2023-08-13,01:00,12:30,12:30,14:45,01:15,94.0,80.0,72.0,6001.0,TARIFA,0.0,CADIZ,14.2,28.4,25.8,23.3,8.6
32.0,8.0,2023-08-14,23:30,20:10,15:20,12:10,23:59,94.0,74.0,67.0,6001.0,TARIFA,0.0,CADIZ,12.5,29.0,25.5,22.0,5.6
32.0,9.0,2023-08-15,00:40,07:50,15:10,16:10,05:18,95.0,70.0,53.0,6001.0,TARIFA,0.0,CADIZ,8.9,29.3,24.2,19.1,3.1
32.0,99.0,2023-08-16,Varias,12:20,Varias,14:41,05:40,93.0,83.0,71.0,6001.0,TARIFA,0.0,CADIZ,9.2,26.1,23.4,20.7,4.2
32.0,27.0,2023-08-17,23:50,17:20,18:30,14:08,Varias,96.0,85.0,71.0,6001.0,TARIFA,0.0,CADIZ,10.0,24.8,22.6,20.5,5.3
32.0,28.0,2023-08-18,01:30,05:00,11:40,14:21,02:29,98.0,86.0,78.0,6001.0,TARIFA,0.0,CADIZ,9.7,24.7,22.0,19.4,3.9
32.0,27.0,2023-08-19,09:10,14:10,12:50,14:17,04:53,98.0,82.0,72.0,6001.0,TARIFA,0.0,CADIZ,8.1,26.6,23.2,19.9,4.2
32.0,9.0,2023-08-20,23:40,05:00,13:20,09:52,00:20,92.0,72.0,46.0,6001.0,TARIFA,0.0,CADIZ,16.9,29.3,25.0,20.8,9.4
32.0,9.0,2023-08-21,05:30,10:50,16:50,12:18,01:38,95.0,81.0,70.0,6001.0,TARIFA,0.0,CADIZ,18.3,28.5,25.4,22.4,10.3
32.0,7.0,2023-08-22,Varias,23:59,14:30,13:16,03:19,89.0,81.0,68.0,6001.0,TARIFA,0.0,CADIZ,22.5,28.7,26.6,24.6,11.7
32.0,8.0,2023-08-23,Varias,02:00,08:00,14:03,06:36,83.0,76.0,59.0,6001.0,TARIFA,0.0,CADIZ,20.8,28.8,27.2,25.5,11.1
32.0,7.0,2023-08-24,22:00,15:20,00:10,15:24,23:59,93.0,79.0,64.0,6001.0,TARIFA,0.0,CADIZ,16.9,29.3,26.6,23.9,9.4
32.0,10.0,2023-08-25,02:00,17:30,02:00,17:28,01:35,95.0,74.0,54.0,6001.0,TARIFA,0.0,CADIZ,13.9,30.5,27.0,23.5,6.1
32.0,34.0,2023-08-26,02:10,18:20,19:00,18:22,06:17,87.0,63.0,28.0,6001.0,TARIFA,0.0,CADIZ,21.7,31.6,26.8,22.1,5.0
32.0,99.0,2023-08-27,00:20,03:30,13:40,14:39,06:02,85.0,63.0,45.0,6001.0,TARIFA,0.0,CADIZ,13.9,23.6,21.5,19.4,6.4
32.0,8.0,2023-08-28,06:20,18:20,11:30,12:28,06:19,93.0,55.0,30.0,6001.0,TARIFA,0.0,CADIZ,13.1,29.9,23.4,17.0,4.2
32.0,11.0,2023-08-29,22:00,12:20,10:20,12:24,02:51,85.0,63.0,36.0,6001.0,TARIFA,0.0,CADIZ,7.5,30.0,23.5,17.0,3.1
32.0,28.0,2023-08-30,05:50,12:20,10:50,12:20,23:59,91.0,82.0,74.0,6001.0,TARIFA,0.0,CADIZ,10.0,24.7,21.5,18.3,5.0
32.0,9.0,2023-08-31,02:40,10:40,14:20,13:54,01:22,94.0,77.0,65.0,6001.0,TARIFA,0.0,CADIZ,15.0,26.8,21.8,16.9,7.2
32.0,8.0,2023-09-01,21:00,11:40,01:50,13:02,19:16,97.0,83.0,71.0,6001.0,TARIFA,0.0,CADIZ,13.9,27.6,24.2,20.7,5.3
32.0,30.0,2023-09-02,00:00,12:40,14:20,12:40,Varias,92.0,82.0,74.0,6001.0,TARIFA,8.6,CADIZ,10.0,23.3,21.4,19.5,3.3
32.0,25.0,2023-09-03,04:30,20:50,11:50,10:30,04:21,97.0,88.0,74.0,6001.0,TARIFA,4.2,CADIZ,9.4,23.0,20.6,18.3,3.9
32.0,29.0,2023-09-04,21:30,11:20,13:00,11:07,06:01,92.0,80.0,55.0,6001.0,TARIFA,0.0,CADIZ,8.3,24.4,20.5,16.6,3.6
32.0,27.0,2023-09-05,06:30,23:10,11:10,15:58,06:23,96.0,89.0,75.0,6001.0,TARIFA,0.0,CADIZ,10.3,23.7,20.1,16.5,3.6
32.0,8.0,2023-09-06,06:40,11:20,22:00,11:40,05:58,97.0,74.0,47.0,6001.0,TARIFA,0.0,CADIZ,14.2,27.8,22.8,17.9,5.8
32.0,9.0,2023-09-07,03:40,12:10,00:20,12:09,02:56,97.0,85.0,72.0,6001.0,TARIFA,0.0,CADIZ,13.9,27.3,24.8,22.3,7.8
32.0,9.0,2023-09-08,03:20,Varias,11:40,12:32,03:10,90.0,81.0,71.0,6001.0,TARIFA,0.0,CADIZ,15.3,26.7,24.5,22.3,8.1
32.0,9.0,2023-09-09,06:30,15:00,13:10,12:40,06:50,94.0,82.0,69.0,6001.0,TARIFA,0.0,CADIZ,9.7,27.3,24.2,21.2,3.6
32.0,8.0,2023-09-10,21:50,Varias,04:40,13:25,23:48,93.0,81.0,69.0,6001.0,TARIFA,0.0,CADIZ,12.2,27.3,24.2,21.0,5.0
32.0,27.0,2023-09-11,06:10,20:30,14:40,13:37,06:21,96.0,84.0,73.0,6001.0,TARIFA,0.0,CADIZ,10.3,24.8,22.0,19.2,4.4
32.0,27.0,2023-09-12,21:50,15:20,14:10,15:06,23:55,94.0,84.0,75.0,6001.0,TARIFA,0.0,CADIZ,10.0,24.3,22.0,19.6,3.6
32.0,8.0,2023-09-13,04:50,17:00,21:30,16:36,02:12,94.0,71.0,47.0,6001.0,TARIFA,0.0,CADIZ,13.3,26.0,22.4,18.7,3.1
32.0,8.0,2023-09-14,Varias,12:50,14:10,11:59,00:36,89.0,82.0,73.0,6001.0,TARIFA,0.0,CADIZ,17.2,26.9,24.9,22.9,9.7
32.0,7.0,2023-09-15,07:30,16:00,00:10,09:00,23:42,93.0,86.0,76.0,6001.0,TARIFA,0.0,CADIZ,12.8,24.7,22.8,20.9,4.4
32.0,29.0,2023-09-16,07:00,11:50,16:00,11:47,06:46,94.0,83.0,69.0,6001.0,TARIFA,0.0,CADIZ,6.7,24.9,22.0,19.1,1.9
32.0,26.0,2023-09-17,Varias,17:00,07:10,04:09,12:39,97.0,89.0,70.0,6001.0,TARIFA,1.0,CADIZ,8.9,21.7,20.2,18.6,3.1
32.0,26.0,2023-09-18,06:10,13:00,16:00,12:37,06:00,96.0,79.0,63.0,6001.0,TARIFA,0.0,CADIZ,8.6,24.5,19.8,15.1,4.2
32.0,27.0,2023-09-19,06:20,11:30,14:40,13:51,06:27,96.0,85.0,73.0,6001.0,TARIFA,0.0,CADIZ,9.2,23.1,19.0,15.0,3.6
32.0,99.0,2023-09-20,06:00,12:10,Varias,11:34,03:18,95.0,83.0,69.0,6001.0,TARIFA,0.0,CADIZ,9.2,24.0,19.4,14.9,4.2
32.0,25.0,2023-09-21,05:30,12:10,12:50,12:04,02:19,90.0,80.0,67.0,6001.0,TARIFA,1.0,CADIZ,11.4,23.7,21.0,18.4,5.6
32.0,23.0,2023-09-22,02:30,10:50,02:20,14:32,23:26,95.0,79.0,64.0,6001.0,TARIFA,0.0,CADIZ,13.1,21.6,19.8,18.0,5.8
32.0,8.0,2023-09-23,Varias,09:50,23:59,13:05,05:22,96.0,75.0,51.0,6001.0,TARIFA,0.0,CADIZ,17.5,24.1,19.2,14.2,6.1
32.0,10.0,2023-09-24,06:10,12:40,10:00,12:58,Varias,88.0,77.0,65.0,6001.0,TARIFA,0.0,CADIZ,21.9,25.4,23.4,21.3,10.6
32.0,8.0,2023-09-25,20:00,11:30,23:00,11:29,04:48,86.0,79.0,70.0,6001.0,TARIFA,0.0,CADIZ,18.6,25.1,23.1,21.1,10.0
32.0,8.0,2023-09-26,22:00,Varias,01:10,12:05,02:19,89.0,79.0,71.0,6001.0,TARIFA,0.0,CADIZ,18.6,25.2,23.2,21.2,9.4
32.0,8.0,2023-09-27,Varias,12:40,17:50,12:55,Varias,88.0,80.0,70.0,6001.0,TARIFA,0.0,CADIZ,18.6,24.9,23.0,21.1,10.3
32.0,8.0,2023-09-28,22:30,11:00,16:00,12:05,Varias,91.0,82.0,71.0,6001.0,TARIFA,0.0,CADIZ,18.9,25.3,23.1,20.9,10.0
32.0,8.0,2023-09-29,Varias,12:00,17:20,11:55,Varias,91.0,83.0,70.0,6001.0,TARIFA,0.0,CADIZ,20.0,25.6,23.3,21.0,11.4
32.0,8.0,2023-09-30,00:30,12:40,10:30,12:35,03:30,90.0,82.0,74.0,6001.0,TARIFA,0.0,CADIZ,21.4,25.3,22.9,20.5,12.5
32.0,9.0,2023-10-01,00:00,Varias,11:50,12:31,05:45,87.0,79.0,71.0,6001.0,TARIFA,0.0,CADIZ,18.9,25.1,23.2,21.2,10.8
32.0,8.0,2023-10-02,06:20,Varias,00:50,12:37,05:46,88.0,77.0,67.0,6001.0,TARIFA,0.0,CADIZ,19.7,25.8,23.7,21.6,10.8
32.0,8.0,2023-10-03,18:40,13:20,04:30,12:13,03:32,87.0,81.0,73.0,6001.0,TARIFA,0.0,CADIZ,18.1,25.1,23.3,21.5,9.4
32.0,10.0,2023-10-04,03:20,11:00,11:40,12:26,03:15,93.0,84.0,73.0,6001.0,TARIFA,0.0,CADIZ,20.3,25.5,23.4,21.2,11.7
32.0,8.0,2023-10-05,Varias,13:50,14:10,12:09,04:58,90.0,80.0,70.0,6001.0,TARIFA,0.0,CADIZ,19.7,25.0,23.2,21.4,10.3
32.0,8.0,2023-10-06,23:59,12:20,01:30,12:20,05:01,87.0,77.0,70.0,6001.0,TARIFA,0.0,CADIZ,20.3,26.0,23.8,21.5,11.1
32.0,9.0,2023-10-07,00:30,11:50,10:10,12:56,00:26,88.0,80.0,70.0,6001.0,TARIFA,0.0,CADIZ,19.7,25.9,23.8,21.6,10.6
32.0,99.0,2023-10-08,Varias,10:40,Varias,14:02,22:17,90.0,81.0,71.0,6001.0,TARIFA,0.0,CADIZ,19.2,25.3,23.4,21.5,10.6
32.0,10.0,2023-10-09,Varias,13:00,08:50,12:45,04:51,91.0,81.0,71.0,6001.0,TARIFA,0.0,CADIZ,18.3,24.1,22.4,20.8,10.6
32.0,8.0,2023-10-10,Varias,13:10,00:30,13:09,06:36,88.0,82.0,76.0,6001.0,TARIFA,0.0,CADIZ,17.2,23.6,22.2,20.7,9.4
32.0,9.0,2023-10-11,Varias,13:10,19:50,13:08,Varias,89.0,79.0,70.0,6001.0,TARIFA,0.0,CADIZ,16.7,24.4,22.8,21.2,9.7
32.0,8.0,2023-10-12,05:40,13:30,02:50,13:31,05:39,93.0,83.0,71.0,6001.0,TARIFA,0.0,CADIZ,17.2,24.5,22.3,20.1,10.3
32.0,7.0,2023-10-13,22:30,09:20,02:10,11:46,23:31,95.0,80.0,70.0,6001.0,TARIFA,0.0,CADIZ,15.0,25.0,22.0,19.1,5.8
32.0,34.0,2023-10-14,Varias,11:30,17:30,11:23,00:01,97.0,83.0,55.0,6001.0,TARIFA,0.0,CADIZ,8.9,25.8,22.6,19.3,2.5
32.0,29.0,2023-10-15,Varias,14:00,16:10,14:09,06:52,98.0,88.0,72.0,6001.0,TARIFA,0.0,CADIZ,7.5,23.4,21.0,18.6,3.1
32.0,30.0,2023-10-16,Varias,20:40,14:20,13:08,04:31,100.0,83.0,49.0,6001.0,TARIFA,0.0,CADIZ,6.4,24.3,21.5,18.7,1.9
32.0,24.0,2023-10-17,20:00,13:20,15:50,13:13,03:16,91.0,75.0,51.0,6001.0,TARIFA,7.0,CADIZ,11.7,27.5,24.2,21.0,4.7
32.0,27.0,2023-10-18,01:20,12:20,08:50,12:21,01:06,97.0,89.0,78.0,6001.0,TARIFA,5.2,CADIZ,11.4,23.7,21.4,19.2,5.0
32.0,24.0,2023-10-19,19:00,12:00,18:50,11:57,18:50,99.0,83.0,71.0,6001.0,TARIFA,23.6,CADIZ,29.2,24.0,20.6,17.2,9.7
32.0,34.0,2023-10-20,07:30,16:40,07:30,15:02,07:40,82.0,68.0,63.0,6001.0,TARIFA,0.8,CADIZ,13.3,20.8,18.4,16.0,6.4
32.0,28.0,2023-10-21,23:50,Varias,00:50,12:28,20:59,84.0,67.0,53.0,6001.0,TARIFA,0.0,CADIZ,7.8,21.4,18.5,15.6,2.2
32.0,22.0,2023-10-22,14:30,04:20,16:40,16:11,08:55,95.0,83.0,71.0,6001.0,TARIFA,29.8,CADIZ,24.2,22.6,19.8,17.1,11.7
32.0,22.0,2023-10-23,Varias,10:40,23:50,10:32,18:45,96.0,93.0,81.0,6001.0,TARIFA,41.2,CADIZ,12.8,20.6,17.6,14.5,4.2
32.0,23.0,2023-10-24,07:30,14:40,01:10,14:50,07:27,94.0,76.0,65.0,6001.0,TARIFA,0.0,CADIZ,12.8,20.6,17.8,14.9,3.6
32.0,24.0,2023-10-25,Varias,09:30,12:10,11:36,00:47,95.0,84.0,75.0,6001.0,TARIFA,0.0,CADIZ,16.7,20.8,19.6,18.4,8.3
32.0,24.0,2023-10-26,Varias,13:30,21:40,11:29,08:32,97.0,88.0,80.0,6001.0,TARIFA,3.4,CADIZ,15.3,22.2,20.6,19.1,7.5
32.0,25.0,2023-10-27,01:30,14:30,00:20,13:56,23:20,98.0,79.0,72.0,6001.0,TARIFA,0.0,CADIZ,10.0,20.8,18.0,15.2,4.2
32.0,26.0,2023-10-28,06:50,13:00,14:20,13:14,06:17,97.0,81.0,69.0,6001.0,TARIFA,0.0,CADIZ,6.9,21.6,17.8,13.9,2.5
32.0,24.0,2023-10-29,Varias,10:40,23:40,11:03,06:31,98.0,84.0,66.0,6001.0,TARIFA,0.4,CADIZ,6.4,21.0,17.6,14.1,1.7
32.0,22.0,2023-10-30,22:00,02:00,07:20,13:16,23:52,88.0,80.0,68.0,6001.0,TARIFA,0.2,CADIZ,13.6,20.1,17.6,15.0,5.0
32.0,8.0,2023-10-31,19:10,06:00,17:20,11:43,02:19,92.0,71.0,56.0,6001.0,TARIFA,2.2,CADIZ,12.5,19.5,17.0,14.4,5.3
32.0,29.0,2023-11-01,06:30,12:10,15:40,12:09,06:17,95.0,85.0,72.0,6001.0,TARIFA,0.0,CADIZ,8.6,20.4,16.9,13.4,3.9
32.0,23.0,2023-11-02,Varias,23:20,12:50,14:05,23:56,94.0,89.0,73.0,6001.0,TARIFA,1.0,CADIZ,19.2,22.0,19.4,16.8,9.2
32.0,27.0,2023-11-03,07:10,11:40,17:50,12:04,07:02,91.0,77.0,67.0,6001.0,TARIFA,0.0,CADIZ,13.6,19.1,16.6,14.1,7.5
32.0,99.0,2023-11-04,23:10,13:40,Varias,13:31,23:20,98.0,81.0,70.0,6001.0,TARIFA,12.2,CADIZ,15.6,21.0,18.4,15.9,8.9
32.0,27.0,2023-11-05,00:00,Varias,15:20,12:49,24:00,96.0,71.0,55.0,6001.0,TARIFA,0.0,CADIZ,10.6,20.1,17.1,14.1,3.3
32.0,28.0,2023-11-06,01:10,15:50,13:20,13:05,07:36,92.0,59.0,43.0,6001.0,TARIFA,0.0,CADIZ,10.3,18.8,15.0,11.1,3.6
32.0,34.0,2023-11-07,23:10,16:20,18:50,15:08,04:43,84.0,61.0,43.0,6001.0,TARIFA,0.0,CADIZ,6.4,18.9,14.0,9.1,2.8
32.0,9.0,2023-11-08,06:00,11:50,14:10,13:41,03:46,92.0,77.0,59.0,6001.0,TARIFA,0.0,CADIZ,8.3,18.8,14.0,9.2,3.3
32.0,24.0,2023-11-09,18:30,07:00,18:10,14:17,02:09,96.0,78.0,63.0,6001.0,TARIFA,0.2,CADIZ,13.1,19.5,16.2,12.8,5.6
32.0,99.0,2023-11-10,01:30,10:00,Varias,13:03,06:27,91.0,78.0,68.0,6001.0,TARIFA,0.4,CADIZ,10.6,18.7,16.1,13.5,4.7
32.0,29.0,2023-11-11,Varias,11:50,11:50,11:58,22:51,99.0,89.0,71.0,6001.0,TARIFA,0.0,CADIZ,11.9,20.3,18.0,15.8,5.6
32.0,26.0,2023-11-12,Varias,20:50,13:40,13:20,23:54,96.0,90.0,77.0,6001.0,TARIFA,0.0,CADIZ,8.9,19.8,16.9,14.0,3.3
32.0,8.0,2023-11-13,05:50,Varias,12:00,11:10,04:01,100.0,80.0,59.0,6001.0,TARIFA,0.0,CADIZ,9.2,23.1,18.4,13.6,2.8
32.0,8.0,2023-11-14,Varias,08:10,08:00,12:06,02:45,98.0,70.0,56.0,6001.0,TARIFA,0.0,CADIZ,8.3,23.0,18.6,14.2,2.8
32.0,10.0,2023-11-15,Varias,11:40,20:30,14:22,06:24,98.0,84.0,65.0,6001.0,TARIFA,0.0,CADIZ,9.2,21.5,16.8,12.1,2.8
32.0,9.0,2023-11-16,Varias,15:40,01:30,13:54,22:04,100.0,86.0,60.0,6001.0,TARIFA,0.2,CADIZ,10.8,21.5,17.6,13.6,2.5
32.0,9.0,2023-11-17,00:30,16:30,23:59,14:20,05:29,100.0,83.0,48.0,6001.0,TARIFA,0.0,CADIZ,8.9,23.0,17.4,11.8,1.9
32.0,8.0,2023-11-18,02:20,00:00,10:40,11:13,01:46,96.0,84.0,61.0,6001.0,TARIFA,0.0,CADIZ,18.3,19.1,17.0,14.8,10.8
32.0,9.0,2023-11-19,22:00,09:00,00:10,10:45,Varias,89.0,81.0,74.0,6001.0,TARIFA,0.0,CADIZ,18.1,19.9,18.4,17.0,8.9
32.0,9.0,2023-11-20,Varias,16:40,00:10,14:25,05:35,89.0,85.0,76.0,6001.0,TARIFA,0.0,CADIZ,11.9,19.7,17.8,15.8,4.4
32.0,24.0,2023-11-21,05:50,14:50,04:40,Varias,19:52,93.0,84.0,73.0,6001.0,TARIFA,0.0,CADIZ,13.3,18.6,16.2,13.7,5.6
32.0,10.0,2023-11-22,Varias,21:50,20:30,12:41,05:44,85.0,75.0,48.0,6001.0,TARIFA,0.0,CADIZ,7.2,17.6,13.1,8.6,2.2
32.0,7.0,2023-11-23,22:40,11:50,09:00,10:46,01:19,80.0,69.0,57.0,6001.0,TARIFA,0.0,CADIZ,14.7,18.7,13.8,9.0,6.4
32.0,8.0,2023-11-24,07:30,18:20,02:40,13:15,Varias,86.0,63.0,47.0,6001.0,TARIFA,0.0,CADIZ,12.2,18.4,15.2,12.1,3.3
32.0,28.0,2023-11-25,08:50,14:20,13:00,13:24,00:45,80.0,69.0,56.0,6001.0,TARIFA,0.0,CADIZ,11.1,16.9,14.4,11.8,3.9
32.0,28.0,2023-11-26,Varias,11:10,14:50,11:05,06:36,94.0,83.0,69.0,6001.0,TARIFA,0.0,CADIZ,8.1,18.4,14.0,9.7,2.5
32.0,26.0,2023-11-27,01:00,11:20,14:00,11:25,00:21,87.0,77.0,68.0,6001.0,TARIFA,0.0,CADIZ,12.2,17.0,15.2,13.5,4.7
32.0,24.0,2023-11-28,17:00,11:00,14:40,14:05,03:24,90.0,84.0,75.0,6001.0,TARIFA,0.0,CADIZ,10.6,18.7,16.2,13.8,4.2
32.0,22.0,2023-11-29,Varias,15:00,10:20,12:02,03:39,90.0,77.0,68.0,6001.0,TARIFA,2.0,CADIZ,12.8,20.2,18.4,16.5,5.8
32.0,20.0,2023-11-30,06:40,13:10,23:00,13:31,04:40,98.0,81.0,64.0,6001.0,TARIFA,0.0,CADIZ,13.9,20.2,18.1,16.0,5.0
32.0,24.0,2023-12-01,11:10,05:50,06:30,05:14,19:48,94.0,77.0,51.0,6001.0,TARIFA,2.2,CADIZ,15.6,19.6,14.7,9.8,5.6
